0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.000000,0.033402,0.061149,0.066968,0.095302,-0.062354,0.152893,0.007280,0.014748,0.094011,-0.002923,-0.099003,0.037579,-0.112583,-0.035708,0.065357,-0.272524,0.057631,-0.152640,0.084154,71.720487,-0.132805,0.015891,0.015891
2.000000,0.009011,0.002882,0.197577,-0.069102,0.076666,0.078373,0.002830,0.038036,0.081248,-0.001142,0.006245,-0.157255,0.120601,-0.280135,0.252934,-0.462248,0.145050,-0.173279,12.280436,69.288269,0.046312,0.019593,0.019593
4.000000,0.013878,0.048046,0.112404,-0.046778,0.127634,-0.042171,0.094152,0.005823,0.079494,-0.005639,-0.067509,0.023519,-0.133810,0.047439,-0.047254,-0.225705,0.067201,-0.138698,29.283196,68.315898,0.693190,0.015852,0.015852
6.000000,0.022123,0.082066,-0.025830,0.134487,-0.047731,0.094269,0.041557,0.049154,0.045396,-0.010875,-0.068319,0.039150,-0.127288,0.075335,-0.106641,-0.017680,-0.006468,-0.051171,41.198634,67.937848,1.347308,0.004097,0.004097
8.000000,0.023770,0.070410,-0.013195,0.109771,-0.017425,0.076832,0.030730,0.079711,0.027108,-0.008136,-0.076599,0.051975,-0.181084,0.147697,-0.199853,0.099590,-0.052513,0.008341,49.375401,68.560188,1.745806,-0.001211,-0.001211
10.000000,0.019341,0.064670,0.000270,0.078944,0.010284,0.039880,0.056250,0.051148,0.026063,-0.010698,-0.086590,0.076328,-0.198243,0.159013,-0.212182,0.088799,-0.038397,0.020855,55.349241,69.953535,2.072214,-0.003539,-0.003539
14.180000,0.024619,0.058296,-0.007238,0.099566,0.000133,0.065425,0.038689,0.077518,0.016671,-0.023260,-0.066804,0.047671,-0.175366,0.142315,-0.192472,0.083845,-0.016878,0.024229,66.508017,71.584546,2.908670,-0.016525,-0.016525
