 0.00000000E+00   0.00000000E+00
 0.88012312E+00   0.19148822E-02
 0.17602462E+01   0.38126062E-01
 0.26403693E+01   0.14459087E+00
 0.35204925E+01   0.34115112E+00
 0.44006156E+01   0.60684288E+00
 0.52807387E+01   0.91640175E+00
 0.61608618E+01   0.12580902E+01
 0.70409849E+01   0.16240344E+01
 0.79211080E+01   0.20082630E+01
 0.88012312E+01   0.24059422E+01
 0.96813543E+01   0.28129997E+01
 0.10561477E+02   0.32259059E+01
 0.11441601E+02   0.36415368E+01
 0.12321724E+02   0.40570831E+01
 0.13201847E+02   0.44700539E+01
 0.14081970E+02   0.48843450E+01
 0.14962093E+02   0.53081870E+01
 0.15842216E+02   0.57457642E+01
 0.16722339E+02   0.61999697E+01
 0.17602462E+02   0.66730746E+01
 0.18482585E+02   0.71669749E+01
 0.19362709E+02   0.76833102E+01
 0.20242832E+02   0.82229981E+01
 0.21122955E+02   0.87833224E+01
 0.22003078E+02   0.93622656E+01
 0.22883201E+02   0.99588050E+01
 0.23763324E+02   0.10572243E+02
 0.24643447E+02   0.11202055E+02
 0.25523570E+02   0.11847824E+02
 0.26403693E+02   0.12509692E+02
 0.27283817E+02   0.13188734E+02
 0.28163940E+02   0.13885537E+02
 0.29044063E+02   0.14600504E+02
 0.29924186E+02   0.15333957E+02
 0.30804309E+02   0.16086180E+02
 0.31684432E+02   0.16857425E+02
 0.32564555E+02   0.17647931E+02
 0.33444678E+02   0.18457919E+02
 0.34324802E+02   0.19287599E+02
 0.35204925E+02   0.20137174E+02
 0.36085048E+02   0.21006841E+02
 0.36965171E+02   0.21896788E+02
 0.37845294E+02   0.22807201E+02
 0.38725417E+02   0.23738260E+02
 0.39605540E+02   0.24690142E+02
 0.40485663E+02   0.25663021E+02
 0.41365786E+02   0.26657067E+02
 0.42245910E+02   0.27672447E+02
 0.43126033E+02   0.28709328E+02
 0.44006156E+02   0.29767872E+02
 0.44886279E+02   0.30848240E+02
 0.45766402E+02   0.31950590E+02
 0.46646525E+02   0.33074075E+02
 0.47526648E+02   0.34209671E+02
 0.48406771E+02   0.35349647E+02
 0.49286894E+02   0.36489020E+02
 0.50167018E+02   0.37623776E+02
 0.51047141E+02   0.38750460E+02
 0.51927264E+02   0.39866000E+02
 0.52807387E+02   0.40967599E+02
 0.53687510E+02   0.42052679E+02
 0.54567633E+02   0.43118832E+02
 0.55447756E+02   0.44163799E+02
 0.56327879E+02   0.45185439E+02
 0.57208003E+02   0.46181719E+02
 0.58088126E+02   0.47150692E+02
 0.58968249E+02   0.48090497E+02
 0.59848372E+02   0.48999343E+02
 0.60728495E+02   0.49875501E+02
 0.61608618E+02   0.50717301E+02
 0.62488741E+02   0.51523127E+02
 0.63368864E+02   0.52291412E+02
 0.64248987E+02   0.53020633E+02
 0.65129111E+02   0.53709303E+02
 0.66009234E+02   0.54355986E+02
 0.66889357E+02   0.54963274E+02
 0.67769480E+02   0.55538484E+02
 0.68649603E+02   0.56085476E+02
 0.69529726E+02   0.56606883E+02
 0.70409849E+02   0.57104741E+02
 0.71289972E+02   0.57580715E+02
 0.72170095E+02   0.58036216E+02
 0.73050219E+02   0.58472469E+02
 0.73930342E+02   0.58890549E+02
 0.74810465E+02   0.59291417E+02
