 -0.2072550      0.0000000E+00
  0.0000000E+00  2.4917876E-02
  0.2072550      2.4917874E-02
  0.4145100      3.8677663E-02
  0.6217649      3.0090094E-02
  0.8290199      2.3126395E-02
   1.036275      2.0678060E-02
   1.243530      1.9027675E-02
   1.450785      2.0849071E-02
   1.658040      2.2688109E-02
   1.865295      2.5989419E-02
   2.072550      2.5976280E-02
   2.279805      2.3619736E-02
   2.487060      2.2587996E-02
   2.694315      2.1971205E-02
   2.901570      2.1467123E-02
   3.108825      2.0701429E-02
   3.316080      1.9880591E-02
   3.523335      1.5868893E-02
   3.730590      1.4326602E-02
   3.937845      1.5624910E-02
   4.145100      1.6435781E-02
   4.352355      1.6608967E-02
   4.559609      1.6516106E-02
   4.766864      1.6521458E-02
   4.974119      1.6550435E-02
   5.181375      1.6715011E-02
   5.388629      1.6971337E-02
   5.595884      1.6947098E-02
   5.803139      1.6718229E-02
   6.010394      1.6646555E-02
   6.217649      1.6596807E-02
   6.424904      1.6377201E-02
   6.632159      1.6426085E-02
   6.839414      1.6012246E-02
   7.046669      1.5525386E-02
   7.253924      1.5673239E-02
   7.461179      1.5822474E-02
   7.668434      1.5869686E-02
   7.875689      1.6493795E-02
   8.082944      1.7277703E-02
   8.290199      1.7629543E-02
   8.497454      1.8554324E-02
   8.704709      1.9622890E-02
   8.911964      1.9800374E-02
   9.119219      1.9830992E-02
   9.326474      2.0463279E-02
   9.533729      2.0810215E-02
   9.740984      2.0658955E-02
   9.948238      2.0490073E-02
   10.15549      2.0916771E-02
   10.36275      2.2256976E-02
   10.57000      2.2114178E-02
   10.77726      2.1577762E-02
   10.98451      2.1430979E-02
   11.19177      2.1248100E-02
   11.39902      2.1190034E-02
   11.60628      2.1185284E-02
   11.81353      2.0911008E-02
   12.02079      1.9987710E-02
   12.22804      2.0041006E-02
   12.43530      2.0540958E-02
   12.64255      2.0685731E-02
   12.84981      2.0761503E-02
   13.05706      2.0830734E-02
   13.26432      2.1095214E-02
   13.47157      2.1321993E-02
   13.67883      2.0843234E-02
   13.88608      2.0820113E-02
   14.09334      2.1121548E-02
   14.30059      2.1279866E-02
   14.50785      2.1519165E-02
   14.71510      2.1791082E-02
   14.92236      2.1799663E-02
   15.12961      2.1775465E-02
   15.33687      2.2857279E-02
   15.54412      2.3118243E-02
   15.75138      2.2843529E-02
   15.95863      2.3262547E-02
   16.16589      2.3318423E-02
   16.37314      2.3159159E-02
   16.58040      2.3421377E-02
   16.78765      2.3960289E-02
   16.99491      2.4260566E-02
   17.20216      2.4472805E-02
   17.40942      2.4700455E-02
   17.61667      2.5202442E-02
   17.82393      2.5720334E-02
   18.03118      2.5952315E-02
   18.23844      2.6042653E-02
   18.44569      2.6372558E-02
   18.65295      2.9556893E-02
   18.86020      3.1001227E-02
   19.06746      2.9670365E-02
   19.27471      2.8890369E-02
   19.48197      2.8649297E-02
   19.68922      2.8367031E-02
   19.89648      2.8212143E-02
   20.10373      2.7717877E-02
   20.31099      2.6096543E-02
   20.51824      2.4827030E-02
   20.72550      2.4890451E-02
   20.93275      2.4823226E-02
   21.14001      2.4171388E-02
   21.34726      2.3254428E-02
   21.55452      2.2635816E-02
   21.76177      2.2499774E-02
   21.96903      2.3081118E-02
   22.17628      2.3625137E-02
   22.38354      2.3180388E-02
   22.59079      2.2727944E-02
   22.79805      2.3040412E-02
   23.00530      2.3603072E-02
   23.21256      2.4130858E-02
   23.41981      2.4660112E-02
   23.62707      2.5749620E-02
   23.83432      2.8427886E-02
   24.04158      2.9156677E-02
   24.24883      2.9660378E-02
   24.45609      3.1138176E-02
   24.66334      3.2409683E-02
   24.87060      3.3668585E-02
   25.07785      3.5303127E-02
   25.28511      3.8221918E-02
   25.49236      4.4751976E-02
   25.69962      4.4944037E-02
   25.90687      4.2158403E-02
   26.11413      4.1258790E-02
   26.32138      4.0368319E-02
   26.52864      3.8993046E-02
   26.73589      3.7288610E-02
   26.94315      3.5153434E-02
   27.15040      3.1454578E-02
   27.35766      2.9122716E-02
   27.56491      2.6796572E-02
   27.77217      2.5147529E-02
   27.97942      2.1606404E-02
   28.18668      1.7037679E-02
   28.39393      1.3833848E-02
   28.60119      1.1246583E-02
   28.80844      2.3001932E-02
   29.01570      1.5752912E-02
   29.22295      7.2257966E-03
   29.43021      1.2934480E-03
   29.63746      1.6227106E-03
   29.84472      1.5105861E-02
   30.05197      3.1587262E-02
   30.25923      5.3816296E-02
   30.46648      7.5334519E-02
   30.67374      8.5509963E-02
   30.88099      6.5604612E-02
   31.08825      4.8319545E-02
   31.29550      5.1280461E-02
   31.50276      3.0636949E-02
   31.71001      1.2309295E-02
   31.91727      7.4787792E-03
   32.12452      3.5985880E-02
   32.33178      7.5279571E-02
   32.53903      8.5412696E-02
   32.74628      3.4890886E-02
   32.95354      2.0622853E-03
   33.16080     -1.0534143E-03
   33.36805     -6.3389014E-03
   33.57531      2.3138348E-02
   33.78256      8.6355746E-02
   33.98981      7.5272635E-02
   34.19707      3.3417329E-02
   34.40433      1.8312642E-02
   34.61158      1.4259926E-02
   34.81884      4.9281340E-02
   35.02609      6.3297115E-02
   35.23335      1.8452860E-02
   35.44060      8.1492672E-03
   35.64786      2.1073788E-02
   35.85511      1.6893752E-02
   36.06237      5.3090263E-02
   36.26962      6.1546776E-02
   36.47688      1.7132286E-02
   36.68413      2.6679619E-03
   36.89138      6.0679303E-03
