         201
  0.0000000E+00  0.0000000E+00
  0.3393393      0.1388029    
  0.6786786      0.3152970    
   1.018018      0.4961887    
   1.357357      0.6699899    
   1.696697      0.8386957    
   2.036036      0.9954015    
   2.375375       1.153405    
   2.714715       1.310254    
   3.054054       1.469056    
   3.393393       1.628943    
   3.732733       1.780878    
   4.072072       1.932764    
   4.411411       2.086165    
   4.750751       2.240256    
   5.090090       2.395890    
   5.429429       2.551693    
   5.768768       2.708317    
   6.108108       2.866185    
   6.447447       3.025671    
   6.786786       3.186608    
   7.126126       3.354332    
   7.465465       3.526739    
   7.804804       3.700555    
   8.144144       3.876572    
   8.483483       4.054511    
   8.822823       4.239479    
   9.162162       4.429633    
   9.501501       4.622241    
   9.840840       4.817385    
   10.18018       5.014802    
   10.51952       5.220247    
   10.85886       5.432529    
   11.19820       5.647551    
   11.53754       5.865193    
   11.87688       6.085540    
   12.21622       6.312315    
   12.55555       6.545930    
   12.89489       6.782523    
   13.23423       7.021458    
   13.57357       7.263183    
   13.91291       7.508801    
   14.25225       7.759006    
   14.59159       8.011769    
   14.93093       8.266485    
   15.27027       8.523654    
   15.60961       8.786382    
   15.94895       9.059788    
   16.28829       9.335184    
   16.62763       9.611812    
   16.96697       9.890480    
   17.30630       10.17118    
   17.64565       10.45680    
   17.98498       10.74382    
   18.32432       11.03076    
   18.66366       11.31979    
   19.00300       11.60881    
   19.34234       11.89998    
   19.68168       12.19134    
   20.02102       12.48333    
   20.36036       12.77528    
   20.69970       13.06659    
   21.03904       13.37166    
   21.37838       13.67654    
   21.71772       13.97604    
   22.05706       14.27613    
   22.39639       14.57548    
   22.73573       14.87978    
   23.07507       15.17892    
   23.41441       15.47875    
   23.75375       15.77620    
   24.09309       16.07428    
   24.43243       16.39940    
   24.77177       16.72737    
   25.11111       17.05225    
   25.45045       17.37538    
   25.78979       17.69593    
   26.12913       18.01876    
   26.46847       18.34059    
   26.80781       18.65764    
   27.14714       18.97485    
   27.48648       19.28663    
   27.82582       19.61164    
   28.16516       19.93420    
   28.50450       20.25811    
   28.84384       20.57570    
   29.18318       20.89297    
   29.52252       21.22523    
   29.86186       21.56867    
   30.20120       21.90728    
   30.54054       22.24353    
   30.87988       22.57504    
   31.21922       22.92095    
   31.55856       23.27525    
   31.89790       23.62539    
   32.23724       23.97278    
   32.57658       24.31658    
   32.91591       24.67728    
   33.25525       25.05041    
   33.59459       25.42254    
   33.93393       25.78986    
   34.27327       26.15638    
   34.61261       26.51537    
   34.95195       26.87055    
   35.29129       27.22056    
   35.63063       27.56950    
   35.96997       27.91501    
   36.30931       28.28524    
   36.64865       28.69819    
   36.98798       29.10931    
   37.32732       29.51848    
   37.66666       29.92625    
   38.00600       30.32707    
   38.34534       30.71969    
   38.68468       31.11057    
   39.02402       31.50061    
   39.36336       31.88567    
   39.70270       32.27983    
   40.04204       32.71440    
   40.38138       33.14717    
   40.72072       33.57589    
   41.06006       34.00262    
   41.39939       34.43296    
   41.73874       34.88358    
   42.07808       35.32993    
   42.41742       35.77457    
   42.75675       36.21918    
   43.09609       36.66254    
   43.43543       37.15619    
   43.77477       37.64721    
   44.11411       38.13923    
   44.45345       38.62479    
   44.79279       39.10539    
   45.13213       39.60723    
   45.47147       40.10976    
   45.81081       40.60380    
   46.15015       41.09243    
   46.48949       41.57790    
   46.82883       42.11710    
   47.16816       42.65257    
   47.50750       43.18093    
   47.84684       43.70690    
   48.18618       44.22835    
   48.52552       44.82308    
   48.86486       45.42932    
   49.20420       46.03455    
   49.54354       46.62830    
   49.88288       47.20776    
   50.22222       47.80261    
   50.56156       48.40844    
   50.90090       48.99393    
   51.24024       49.56276    
   51.57957       50.12127    
   51.91891       50.75071    
   52.25826       51.39885    
   52.59760       52.02550    
   52.93693       52.64684    
   53.27627       53.24820    
   53.61561       53.88583    
   53.95495       54.54373    
   54.29429       55.20133    
   54.63363       55.82252    
   54.97297       56.41694    
   55.31231       57.02005    
   55.65165       57.64475    
   55.99099       58.23021    
   56.33033       58.78484    
   56.66967       59.32461    
   57.00901       59.90937    
   57.34834       60.56203    
   57.68768       61.18344    
   58.02702       61.79601    
   58.36636       62.36842    
   58.70570       62.92862    
   59.04504       63.49402    
   59.38438       64.05669    
   59.72372       64.57657    
   60.06306       65.07421    
   60.40240       65.48016    
   60.74174       65.68942    
   61.08108       65.85624    
   61.42042       66.00628    
   61.75975       66.13904    
   62.09909       66.23656    
   62.43843       66.19677    
   62.77777       66.16195    
   63.11711       66.18509    
   63.45645       66.28564    
   63.79579       66.42249    
   64.13513       66.27281    
   64.47447       66.23381    
   64.81381       66.31149    
   65.15315       66.51815    
   65.49249       66.75067    
   65.83183       66.69947    
   66.17117       66.66370    
   66.51051       66.64497    
   66.84985       66.64497    
   67.18919       66.66404    
   67.52853       66.66238    
   67.86787       66.66238    
