TITLE     = "Plot3D DataSet"
VARIABLES = "X"
"Z"
DATASETAUXDATA Common.SpeedOfSound="1.0"
DATASETAUXDATA Common.VectorVarsAreVelocity="FALSE"
ZONE T="Slice: Y=2"
 STRANDID=4, SOLUTIONTIME=0
 I=33, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 6.761643982E+01 4.192630053E-01
 6.688073730E+01 4.448182285E-01
 6.582350922E+01 4.806757569E-01
 6.433567047E+01 5.294556022E-01
 6.230233002E+01 5.930672884E-01
 5.963207626E+01 6.714074016E-01
 5.630315781E+01 7.606589794E-01
 5.241210556E+01 8.519887924E-01
 4.819231415E+01 9.318332672E-01
 4.397210693E+01 9.851073027E-01
 4.008003235E+01 1.001046777E+00
 3.675001144E+01 9.778885841E-01
 3.407922363E+01 9.219805002E-01
 3.204645920E+01 8.430104256E-01
 3.056090164E+01 7.481299639E-01
 2.950925636E+01 6.353586912E-01
 2.882686806E+01 4.192630053E-01
 2.950925636E+01 2.031673491E-01
 3.056090164E+01 9.039612859E-02
 3.204645920E+01 -4.484364763E-03
 3.407922363E+01 -8.345451206E-02
 3.675001144E+01 -1.393625140E-01
 4.008003235E+01 -1.625207216E-01
 4.397210693E+01 -1.465812474E-01
 4.819231415E+01 -9.330720454E-02
 5.241210556E+01 -1.346271113E-02
 5.630315781E+01 7.786702365E-02
 5.963207626E+01 1.671186686E-01
 6.230233002E+01 2.454587817E-01
 6.433567047E+01 3.090704381E-01
 6.582350922E+01 3.578502834E-01
 6.688073730E+01 3.937078118E-01
 6.761643982E+01 4.192630053E-01
