# ASEL,CSEL,PLdB,dBA,dBB,dBC
    0.892128857952007E+02    0.104014241147078E+03    0.103356802159330E+03    0.977782009542646E+02    0.104634871603496E+03    0.111688882647571E+03
# Form above values to easy read
      89.212886     104.014241     103.356802      97.778201     104.634872     111.688883
