VARIABLES= x,y,z,cp
 zone  i=           8  j=          37
   16.71700       1.790620       1.015270     -8.2165804E-03
   16.70820       2.129790      0.8772800     -1.9061500E-02
   16.69840       2.483020      0.7878200     -4.5720499E-02
   17.37130      0.0000000E+00   1.382470     -1.0480000E-02
   17.36060      0.3709900       1.368680     -1.0872700E-02
   17.35180      0.7425700       1.337000     -1.1745400E-02
   17.34230       1.114850       1.285470     -1.3468100E-02
   17.33310       1.484300       1.187900     -1.4249500E-02
   17.32500       1.834040       1.043790     -9.7586298E-03
   17.31750       2.183350      0.9074600     -2.0660000E-02
   17.30890       2.546490      0.8214900     -4.7808498E-02
   17.97200      0.0000000E+00   1.406090     -1.0415500E-02
   17.96290      0.3802200       1.392120     -1.0883900E-02
   17.95560      0.7607100       1.360890     -1.1913400E-02
   17.94750       1.141730       1.310930     -1.3864500E-02
   17.93970       1.519200       1.214150     -1.4941300E-02
   17.93290       1.878550       1.072200     -1.0722000E-02
   17.92670       2.238180      0.9379400     -2.2267601E-02
   17.91920       2.611210      0.8552100     -5.0637301E-02
   18.57280      0.0000000E+00   1.428650     -1.0281300E-02
   18.56510      0.3896700       1.414490     -1.0790700E-02
   18.55930      0.7793500       1.383770     -1.1835700E-02
   18.55270       1.169360       1.335510     -1.3760400E-02
   18.54630       1.555050       1.239860     -1.4820000E-02
   18.54070       1.924430       1.100400     -1.0711900E-02
   18.53560       2.294630      0.9686600     -2.3262000E-02
   18.52940       2.677540      0.8887100     -5.3144000E-02
   19.17360      0.0000000E+00   1.450170     -9.7209997E-03
   19.16740      0.3993800       1.435800     -1.0394300E-02
   19.16300      0.7985400       1.405650     -1.1471800E-02
   19.15780       1.197840       1.359240     -1.3619500E-02
   19.15280       1.592090       1.265100     -1.4965600E-02
   19.14840       1.971840       1.128390     -1.0953500E-02
   19.14440       2.352870      0.9996400     -2.4214100E-02
   19.13940       2.745700      0.9219400     -5.5207498E-02
   19.77450      0.0000000E+00   1.470680     -9.1259303E-03
   19.76960      0.4093700       1.456090     -1.0084100E-02
   19.76670      0.8183300       1.426580     -1.1415500E-02
   19.76280       1.227230       1.382150     -1.4093100E-02
   19.75910       1.630460       1.289910     -1.5887501E-02
   19.75580       2.020830       1.156170     -1.1900500E-02
   19.75290       2.412950       1.030920     -2.5551200E-02
   19.74920       2.815780      0.9549400     -5.7345599E-02
   20.37530      0.0000000E+00   1.490240     -9.2583802E-03
   20.37190      0.4196400       1.475390     -1.0368400E-02
   20.37030      0.8387300       1.446590     -1.1984800E-02
   20.36770       1.257570       1.404280     -1.5144700E-02
   20.36530       1.670180       1.314260     -1.7238701E-02
   20.36320       2.071440       1.183780     -1.3339800E-02
   20.36120       2.474910       1.062520     -2.7468400E-02
   20.35880       2.887850      0.9877400     -6.0587700E-02
