0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
8.0,-0.005252889665177632,-0.03743281220725408,0.0021569255032199476,-0.04651284086968781,0.014814588631036792,0.011317035323304319,0.013359354422748007,0.04141176307907694,0.02029205534243041,0.02339362805062594,0.04689292587794016,0.020556015455117486,47.93684769,69.68717194,2.064772844,-0.006522053987310107,-0.006522053987310107
10.0,-0.00997433546501029,-0.0442286963879903,0.0070175672345330325,-0.060863166668787314,0.02484665108705277,0.0011114277035908819,0.017403585330562236,0.027883983368842444,0.02520343588175333,0.01206379651636657,0.0428796791978232,0.01556728630059152,54.17954254,70.29572296,2.267124176,-0.0125010947227904,-0.0125010947227904
