 7.088787842E+01 1.096465588E+00
 7.024436951E+01 1.137947917E+00
 6.959995270E+01 1.175524473E+00
 6.895461273E+01 1.204285145E+00
 6.830836487E+01 1.228704810E+00
 6.766120148E+01 1.247889996E+00
 6.701311493E+01 1.261617184E+00
 6.636408997E+01 1.271684766E+00
 6.634744263E+01 1.271885037E+00
 6.571412659E+01 1.279505014E+00
 6.506320190E+01 1.285483360E+00
 6.441132355E+01 1.289933324E+00
 6.375848007E+01 1.293291330E+00
 6.310467148E+01 1.296035290E+00
 6.244987869E+01 1.298529029E+00
 6.179410553E+01 1.301033139E+00
 6.113733673E+01 1.303751826E+00
 6.098210907E+01 1.304460406E+00
 6.047957993E+01 1.306776285E+00
 5.982083511E+01 1.310170770E+00
 5.916109085E+01 1.314022422E+00
 5.850034332E+01 1.318426609E+00
 5.783858871E+01 1.323447466E+00
 5.717581940E+01 1.329123139E+00
 5.651202774E+01 1.335479379E+00
 5.584721375E+01 1.342521071E+00
 5.567229843E+01 1.344545960E+00
 5.518145752E+01 1.350263238E+00
 5.451472473E+01 1.358665824E+00
 5.384698486E+01 1.367684722E+00
 5.317823792E+01 1.377265930E+00
 5.250848389E+01 1.387342215E+00
 5.183771515E+01 1.397790074E+00
 5.116593170E+01 1.408409953E+00
 5.049312973E+01 1.419014573E+00
 5.029729843E+01 1.422051191E+00
 4.981951523E+01 1.429474354E+00
 4.914500427E+01 1.439647675E+00
 4.846952057E+01 1.449346185E+00
 4.779306793E+01 1.458371758E+00
 4.711564255E+01 1.466611624E+00
 4.643724823E+01 1.474021792E+00
 4.575788116E+01 1.480610251E+00
 4.507754517E+01 1.486464977E+00
 4.472370148E+01 1.489165068E+00
 4.439649582E+01 1.491663337E+00
 4.371479416E+01 1.496219397E+00
 4.303219604E+01 1.500154972E+00
 4.234869766E+01 1.503619075E+00
 4.166430283E+01 1.506805658E+00
 4.097901535E+01 1.509860754E+00
 4.029283905E+01 1.512896061E+00
 3.960577774E+01 1.516030312E+00
 3.891782761E+01 1.519392610E+00
 3.879456329E+01 1.520056844E+00
 3.822968674E+01 1.523135543E+00
 3.754088974E+01 1.527329445E+00
 3.685129166E+01 1.532050252E+00
 3.616090012E+01 1.537356138E+00
 3.546971893E+01 1.543294072E+00
 3.477775574E+01 1.549867630E+00
 3.408501434E+01 1.557056546E+00
 3.339150238E+01 1.564826369E+00
 3.269721603E+01 1.573128700E+00
 3.231306458E+01 1.577944398E+00
 3.200267410E+01 1.581838489E+00
 3.130805779E+01 1.590705037E+00
 3.061276436E+01 1.599522710E+00
 2.991680145E+01 1.608209133E+00
 2.922017097E+01 1.616674423E+00
 2.852288246E+01 1.624694109E+00
 2.782493973E+01 1.631989717E+00
 2.712635040E+01 1.638228536E+00
 2.642711830E+01 1.643059134E+00
 2.572724915E+01 1.646186471E+00
 2.502674866E+01 1.647360086E+00
 2.501899719E+01 1.647348285E+00
 2.432704544E+01 1.646333218E+00
 2.362681198E+01 1.642824650E+00
 2.292603874E+01 1.636548042E+00
 2.222472763E+01 1.627213597E+00
 2.152288818E+01 1.614608526E+00
 2.082052231E+01 1.598724723E+00
 2.011763954E+01 1.579501867E+00
 1.941423988E+01 1.556362391E+00
 1.871032333E+01 1.528756261E+00
 1.800590134E+01 1.498013496E+00
 1.730097580E+01 1.449017048E+00
 1.659555435E+01 1.391891479E+00
 1.655297470E+01 1.388965249E+00
 1.589120770E+01 1.343484402E+00
 1.518653679E+01 1.289404869E+00
 1.448144722E+01 1.233566761E+00
 1.377594471E+01 1.175161958E+00
 1.307003593E+01 1.114620566E+00
 1.236372280E+01 1.051977515E+00
 1.165701103E+01 9.873225093E-01
 1.094990635E+01 9.207077026E-01
 1.024241066E+01 8.521805406E-01
 9.534529686E+00 7.817807794E-01
 8.826265335E+00 7.095415592E-01
 8.117622375E+00 6.354911327E-01
 7.408601284E+00 5.596352220E-01
 6.699202538E+00 4.819111526E-01
 6.411424160E+00 4.495961964E-01
 5.990501404E+00 4.020524621E-01
 5.282194614E+00 3.195123971E-01
 4.573551655E+00 2.329953462E-01
 3.864555597E+00 1.396100819E-01
 3.155161619E+00 3.296225145E-02
 2.445275545E+00 -1.038659662E-01
 2.445275545E+00 -1.038659662E-01
 3.153165817E+00 -1.985180974E-01
 3.859692812E+00 -2.650870085E-01
 4.565249920E+00 -3.145716786E-01
 5.270503521E+00 -3.530489504E-01
 5.975864887E+00 -3.842437267E-01
 6.460314751E+00 -4.023427665E-01
 6.682089329E+00 -4.105051756E-01
 7.389836788E+00 -4.334248304E-01
 8.097815514E+00 -4.543169439E-01
 8.805930138E+00 -4.740977585E-01
 9.514079094E+00 -4.934645295E-01
 1.022216606E+01 -5.129432082E-01
 1.093010902E+01 -5.329054594E-01
 1.163783741E+01 -5.535827875E-01
 1.234529877E+01 -5.750732422E-01
 1.305245113E+01 -5.974062681E-01
 1.375925922E+01 -6.205419898E-01
 1.446569920E+01 -6.443674564E-01
 1.517175102E+01 -6.687048078E-01
 1.587740040E+01 -6.933600903E-01
 1.658263588E+01 -7.181046605E-01
 1.662447739E+01 -7.195662260E-01
 1.728895950E+01 -7.427592278E-01
 1.799488449E+01 -7.462142706E-01
 1.870030594E+01 -7.293725610E-01
 1.940521431E+01 -7.260730863E-01
 2.010961342E+01 -7.373736501E-01
 2.081352234E+01 -7.521655560E-01
 2.151690865E+01 -7.618953586E-01
 2.221976471E+01 -7.679047585E-01
 2.292208481E+01 -7.728341222E-01
 2.362386322E+01 -7.766953707E-01
 2.432509422E+01 -7.787763476E-01
 2.502577019E+01 -7.790585160E-01
 2.509054565E+01 -7.789435983E-01
 2.572713280E+01 -7.778365016E-01
 2.642798996E+01 -7.752915025E-01
 2.712820244E+01 -7.715013027E-01
 2.782777214E+01 -7.665833235E-01
 2.852668762E+01 -7.607051134E-01
 2.922494698E+01 -7.540364861E-01
 2.992254639E+01 -7.467457652E-01
 3.061947823E+01 -7.390008569E-01
 3.131573868E+01 -7.309702635E-01
 3.201131821E+01 -7.228164673E-01
 3.238179398E+01 -7.184684873E-01
 3.270673370E+01 -7.146472931E-01
 3.340199280E+01 -7.065747976E-01
 3.409647751E+01 -6.987426281E-01
 3.479019547E+01 -6.912834048E-01
 3.548313141E+01 -6.842945814E-01
 3.617528152E+01 -6.778356433E-01
 3.686664963E+01 -6.719533801E-01
 3.755722046E+01 -6.666759253E-01
 3.824699402E+01 -6.620178223E-01
 3.886082077E+01 -6.583972573E-01
 3.893605423E+01 -6.579546332E-01
 3.962498093E+01 -6.544499397E-01
 4.031302261E+01 -6.514504552E-01
 4.100017166E+01 -6.488889456E-01
 4.168643570E+01 -6.466715336E-01
 4.237180328E+01 -6.446852684E-01
 4.305627060E+01 -6.428026557E-01
 4.373983383E+01 -6.408787370E-01
 4.442249298E+01 -6.387563944E-01
 4.478791428E+01 -6.374091506E-01
 4.510447311E+01 -6.362406611E-01
 4.578575897E+01 -6.331470013E-01
 4.646606827E+01 -6.293309331E-01
 4.714539719E+01 -6.246290207E-01
 4.782374191E+01 -6.187180281E-01
 4.850109863E+01 -6.111807823E-01
 4.917745972E+01 -6.015567183E-01
 4.985282135E+01 -5.893391967E-01
 5.035951996E+01 -5.778340697E-01
 5.052722931E+01 -5.740159154E-01
 5.120078278E+01 -5.550694466E-01
 5.187323380E+01 -5.320361257E-01
 5.254456711E+01 -5.044710636E-01
 5.321475220E+01 -4.719531238E-01
 5.388376236E+01 -4.341752529E-01
 5.455155945E+01 -3.909152746E-01
 5.521810913E+01 -3.424548209E-01
 5.572822189E+01 -3.020606041E-01
